Ticker,Price,QuoteTime
JEKQ,7,2017-08-28T10:23:05.7051528+01:00
2TRU,55,2017-08-28T10:08:05.7051528+01:00
JWUI,3,2017-08-28T10:11:05.7051528+01:00
BW5P,44,2017-08-28T10:08:05.7051528+01:00
21FQ,24,2017-08-28T10:26:05.7051528+01:00
0KO1,7,2017-08-28T10:08:05.7051528+01:00
0KO1,3,2017-08-28T10:12:05.7051528+01:00
REZR,33,2017-08-28T10:03:05.7051528+01:00
R4NX,1,2017-08-28T10:07:05.7051528+01:00
ANNV,70,2017-08-28T10:00:05.7051528+01:00
R4NX,1,2017-08-28T10:05:05.7051528+01:00
WTKH,52,2017-08-28T10:15:05.7051528+01:00
WTKH,57,2017-08-28T10:12:05.7051528+01:00
UXWV,43,2017-08-28T10:10:05.7051528+01:00
3PMW,39,2017-08-28T10:09:05.7051528+01:00
LJU5,27,2017-08-28T10:09:05.7051528+01:00
OKIB,39,2017-08-28T10:34:05.7051528+01:00
MFHL,52,2017-08-28T10:09:05.7051528+01:00
REZR,28,2017-08-28T10:07:05.7051528+01:00
R4NX,2,2017-08-28T10:08:05.7051528+01:00
J1IP,45,2017-08-28T10:05:05.7051528+01:00
21FQ,23,2017-08-28T10:27:05.7051528+01:00
GHRC,89,2017-08-28T10:06:05.7051528+01:00
G3XP,9,2017-08-28T10:05:05.7051528+01:00
BF0G,35,2017-08-28T10:32:05.7051528+01:00
EE0S,69,2017-08-28T10:05:05.7051528+01:00
Q3DH,72,2017-08-28T10:10:05.7051528+01:00
BRC2,4,2017-08-28T10:01:05.7051528+01:00
BRC2,6,2017-08-28T10:05:05.7051528+01:00
XCCN,7,2017-08-28T10:07:05.7051528+01:00
0KO1,0,2017-08-28T10:16:05.7051528+01:00
DBWM,0,2017-08-28T10:31:05.7051528+01:00
WK0Z,27,2017-08-28T10:06:05.7051528+01:00
WTKH,56,2017-08-28T10:17:05.7051528+01:00
3HLN,21,2017-08-28T10:02:05.7051528+01:00
3G3Y,3,2017-08-28T10:17:05.7051528+01:00
SWDN,6,2017-08-28T10:12:05.7051528+01:00
BW5P,44,2017-08-28T10:12:05.7051528+01:00
3HLN,22,2017-08-28T10:00:05.7051528+01:00
NRRO,30,2017-08-28T10:29:05.7051528+01:00
2T0Y,2,2017-08-28T10:09:05.7051528+01:00
0F2E,72,2017-08-28T10:13:05.7051528+01:00
JQTM,42,2017-08-28T10:03:05.7051528+01:00
WSZR,27,2017-08-28T10:18:05.7051528+01:00
SKGG,27,2017-08-28T10:06:05.7051528+01:00
Q3DH,74,2017-08-28T10:12:05.7051528+01:00
VLDE,6,2017-08-28T10:01:05.7051528+01:00
AO1H,7,2017-08-28T10:25:05.7051528+01:00
UXWV,47,2017-08-28T10:14:05.7051528+01:00
C42A,81,2017-08-28T10:02:05.7051528+01:00
UH1P,19,2017-08-28T10:01:05.7051528+01:00
JEKQ,4,2017-08-28T10:25:05.7051528+01:00
JWUI,0,2017-08-28T10:12:05.7051528+01:00
Q3DH,74,2017-08-28T10:14:05.7051528+01:00
5LCH,61,2017-08-28T10:16:05.7051528+01:00
EE0S,65,2017-08-28T10:06:05.7051528+01:00
SKGG,23,2017-08-28T10:10:05.7051528+01:00
SWDN,10,2017-08-28T10:16:05.7051528+01:00
DH5J,42,2017-08-28T10:31:05.7051528+01:00
3HLN,24,2017-08-28T10:04:05.7051528+01:00
VZXG,8,2017-08-28T10:02:05.7051528+01:00
JWUI,2,2017-08-28T10:17:05.7051528+01:00
0AAH,12,2017-08-28T10:36:05.7051528+01:00
21FQ,23,2017-08-28T10:31:05.7051528+01:00
SKGG,25,2017-08-28T10:11:05.7051528+01:00
V20F,18,2017-08-28T10:13:05.7051528+01:00
JQTM,38,2017-08-28T10:06:05.7051528+01:00
VLDE,5,2017-08-28T10:04:05.7051528+01:00
WTKH,56,2017-08-28T10:22:05.7051528+01:00
2TRU,59,2017-08-28T10:12:05.7051528+01:00
OKIB,40,2017-08-28T10:38:05.7051528+01:00
DQTM,36,2017-08-28T10:04:05.7051528+01:00
R4NX,0,2017-08-28T10:09:05.7051528+01:00
VLDE,4,2017-08-28T10:06:05.7051528+01:00
0KO1,0,2017-08-28T10:20:05.7051528+01:00
4U0Z,34,2017-08-28T10:01:05.7051528+01:00
EE0S,67,2017-08-28T10:11:05.7051528+01:00
AHDH,0,2017-08-28T10:00:05.7051528+01:00
ANNV,66,2017-08-28T10:05:05.7051528+01:00
OKIB,42,2017-08-28T10:41:05.7051528+01:00
3G3Y,3,2017-08-28T10:19:05.7051528+01:00
AHDH,1,2017-08-28T10:05:05.7051528+01:00
3PMW,34,2017-08-28T10:12:05.7051528+01:00
0F2E,72,2017-08-28T10:16:05.7051528+01:00
4U0Z,33,2017-08-28T10:04:05.7051528+01:00
REZR,30,2017-08-28T10:14:05.7051528+01:00
GHRC,93,2017-08-28T10:11:05.7051528+01:00
FFSE,0,2017-08-28T10:02:05.7051528+01:00
XX45,3,2017-08-28T10:01:05.7051528+01:00
REZR,29,2017-08-28T10:09:05.7051528+01:00
2T0Y,6,2017-08-28T10:11:05.7051528+01:00
MFHL,56,2017-08-28T10:13:05.7051528+01:00
SWDN,6,2017-08-28T10:17:05.7051528+01:00
JEKQ,7,2017-08-28T10:26:05.7051528+01:00
MFHL,53,2017-08-28T10:15:05.7051528+01:00
DQTM,32,2017-08-28T10:05:05.7051528+01:00
LJU5,22,2017-08-28T10:13:05.7051528+01:00
4U0Z,29,2017-08-28T10:09:05.7051528+01:00
DBZG,10,2017-08-28T10:02:05.7051528+01:00
NRRO,29,2017-08-28T10:34:05.7051528+01:00
XX45,2,2017-08-28T10:05:05.7051528+01:00
G3XP,7,2017-08-28T10:06:05.7051528+01:00
WK0Z,23,2017-08-28T10:08:05.7051528+01:00
J1IP,44,2017-08-28T10:09:05.7051528+01:00
SKGG,23,2017-08-28T10:12:05.7051528+01:00
DBWM,0,2017-08-28T10:33:05.7051528+01:00
5LCH,59,2017-08-28T10:17:05.7051528+01:00
BRC2,2,2017-08-28T10:09:05.7051528+01:00
BF0G,34,2017-08-28T10:35:05.7051528+01:00
UH1P,18,2017-08-28T10:02:05.7051528+01:00
VZXG,11,2017-08-28T10:07:05.7051528+01:00
GZUU,41,2017-08-28T10:01:05.7051528+01:00
LJU5,20,2017-08-28T10:20:05.7051528+01:00
3HLN,22,2017-08-28T10:05:05.7051528+01:00
GHRC,95,2017-08-28T10:15:05.7051528+01:00
FFAU,5,2017-08-28T10:01:05.7051528+01:00
UBJP,19,2017-08-28T10:00:05.7051528+01:00
Q3DH,77,2017-08-28T10:18:05.7051528+01:00
WTKH,60,2017-08-28T10:23:05.7051528+01:00
1PZ2,11,2017-08-28T10:00:05.7051528+01:00
LJU5,21,2017-08-28T10:17:05.7051528+01:00
GHRC,93,2017-08-28T10:18:05.7051528+01:00
1ZNS,0,2017-08-28T10:00:05.7051528+01:00
K2KI,16,2017-08-28T10:04:05.7051528+01:00
WK0Z,25,2017-08-28T10:12:05.7051528+01:00
V20F,20,2017-08-28T10:18:05.7051528+01:00
XCCN,11,2017-08-28T10:11:05.7051528+01:00
21FQ,20,2017-08-28T10:35:05.7051528+01:00
BW5P,47,2017-08-28T10:15:05.7051528+01:00
C42A,77,2017-08-28T10:03:05.7051528+01:00
YVGA,26,2017-08-28T10:07:05.7051528+01:00
ANNV,68,2017-08-28T10:08:05.7051528+01:00
K2KI,14,2017-08-28T10:06:05.7051528+01:00
YVGA,25,2017-08-28T10:03:05.7051528+01:00
WSZR,26,2017-08-28T10:23:05.7051528+01:00
2T0Y,1,2017-08-28T10:13:05.7051528+01:00
3PMW,38,2017-08-28T10:14:05.7051528+01:00
SWDN,4,2017-08-28T10:20:05.7051528+01:00
UXWV,42,2017-08-28T10:15:05.7051528+01:00
NRRO,31,2017-08-28T10:37:05.7051528+01:00
AO1H,11,2017-08-28T10:31:05.7051528+01:00
3PMW,33,2017-08-28T10:16:05.7051528+01:00
2TRU,63,2017-08-28T10:17:05.7051528+01:00
3IP1,11,2017-08-28T10:00:05.7051528+01:00
AO1H,9,2017-08-28T10:26:05.7051528+01:00
DH5J,39,2017-08-28T10:35:05.7051528+01:00
V20F,18,2017-08-28T10:19:05.7051528+01:00
JWUI,0,2017-08-28T10:18:05.7051528+01:00
LJU5,24,2017-08-28T10:21:05.7051528+01:00
V20F,17,2017-08-28T10:20:05.7051528+01:00
FFSE,0,2017-08-28T10:04:05.7051528+01:00
REZR,32,2017-08-28T10:17:05.7051528+01:00
DH5J,44,2017-08-28T10:34:05.7051528+01:00
UH1P,16,2017-08-28T10:05:05.7051528+01:00
0AAH,8,2017-08-28T10:37:05.7051528+01:00
XX45,3,2017-08-28T10:06:05.7051528+01:00
BRC2,6,2017-08-28T10:11:05.7051528+01:00
UZBV,4,2017-08-28T10:03:05.7051528+01:00
DQTM,28,2017-08-28T10:07:05.7051528+01:00
3G3Y,4,2017-08-28T10:22:05.7051528+01:00
VLDE,4,2017-08-28T10:07:05.7051528+01:00
JEKQ,11,2017-08-28T10:29:05.7051528+01:00
3HLN,22,2017-08-28T10:08:05.7051528+01:00
DBZG,7,2017-08-28T10:10:05.7051528+01:00
3PMW,35,2017-08-28T10:18:05.7051528+01:00
4U0Z,30,2017-08-28T10:14:05.7051528+01:00
0AAH,9,2017-08-28T10:41:05.7051528+01:00
DBZG,11,2017-08-28T10:05:05.7051528+01:00
OHBR,33,2017-08-28T10:01:05.7051528+01:00
GZUU,38,2017-08-28T10:04:05.7051528+01:00
WTKH,61,2017-08-28T10:28:05.7051528+01:00
FFSE,0,2017-08-28T10:09:05.7051528+01:00
0KO1,0,2017-08-28T10:24:05.7051528+01:00
0F2E,73,2017-08-28T10:20:05.7051528+01:00
FFSE,0,2017-08-28T10:05:05.7051528+01:00
2TRU,60,2017-08-28T10:20:05.7051528+01:00
BRC2,7,2017-08-28T10:16:05.7051528+01:00
DQTM,23,2017-08-28T10:12:05.7051528+01:00
WTKH,56,2017-08-28T10:30:05.7051528+01:00
21FQ,23,2017-08-28T10:39:05.7051528+01:00
WK0Z,21,2017-08-28T10:13:05.7051528+01:00
JQTM,34,2017-08-28T10:09:05.7051528+01:00
SWDN,2,2017-08-28T10:25:05.7051528+01:00
JEKQ,7,2017-08-28T10:33:05.7051528+01:00
3G3Y,7,2017-08-28T10:25:05.7051528+01:00
AHDH,0,2017-08-28T10:09:05.7051528+01:00
OKIB,44,2017-08-28T10:42:05.7051528+01:00
SUR1,20,2017-08-28T10:03:05.7051528+01:00
GHRC,88,2017-08-28T10:20:05.7051528+01:00
0KO1,0,2017-08-28T10:27:05.7051528+01:00
VZXG,17,2017-08-28T10:13:05.7051528+01:00
J1IP,45,2017-08-28T10:10:05.7051528+01:00
GZUU,42,2017-08-28T10:07:05.7051528+01:00
YCRV,52,2017-08-28T10:02:05.7051528+01:00
EE0S,67,2017-08-28T10:12:05.7051528+01:00
C42A,75,2017-08-28T10:08:05.7051528+01:00
3HLN,19,2017-08-28T10:11:05.7051528+01:00
Y0LZ,2,2017-08-28T10:01:05.7051528+01:00
MFHL,57,2017-08-28T10:19:05.7051528+01:00
R4NX,0,2017-08-28T10:13:05.7051528+01:00
BRC2,6,2017-08-28T10:21:05.7051528+01:00
VZXG,13,2017-08-28T10:09:05.7051528+01:00
J1IP,46,2017-08-28T10:13:05.7051528+01:00
G3XP,5,2017-08-28T10:11:05.7051528+01:00
BRC2,4,2017-08-28T10:22:05.7051528+01:00
XCCN,7,2017-08-28T10:16:05.7051528+01:00
YVGA,28,2017-08-28T10:11:05.7051528+01:00
AO1H,7,2017-08-28T10:33:05.7051528+01:00
BW5P,43,2017-08-28T10:17:05.7051528+01:00
L3AP,31,2017-08-28T10:02:05.7051528+01:00
3PMW,35,2017-08-28T10:19:05.7051528+01:00
3HLN,23,2017-08-28T10:09:05.7051528+01:00
4U0Z,33,2017-08-28T10:15:05.7051528+01:00
WTKH,54,2017-08-28T10:32:05.7051528+01:00
0U0B,40,2017-08-28T10:04:05.7051528+01:00
LJU5,25,2017-08-28T10:22:05.7051528+01:00
XX45,7,2017-08-28T10:11:05.7051528+01:00
BF0G,29,2017-08-28T10:38:05.7051528+01:00
1PZ2,13,2017-08-28T10:03:05.7051528+01:00
LJU5,20,2017-08-28T10:24:05.7051528+01:00
FFSE,0,2017-08-28T10:14:05.7051528+01:00
5LCH,57,2017-08-28T10:22:05.7051528+01:00
JQTM,32,2017-08-28T10:12:05.7051528+01:00
OKIB,46,2017-08-28T10:46:05.7051528+01:00
SKGG,23,2017-08-28T10:14:05.7051528+01:00
YVGA,25,2017-08-28T10:15:05.7051528+01:00
3I10,61,2017-08-28T10:00:05.7051528+01:00
3IP1,7,2017-08-28T10:05:05.7051528+01:00
UH1P,20,2017-08-28T10:07:05.7051528+01:00
OHBR,28,2017-08-28T10:06:05.7051528+01:00
Q3DH,79,2017-08-28T10:23:05.7051528+01:00
ANNV,71,2017-08-28T10:12:05.7051528+01:00
L3AP,31,2017-08-28T10:04:05.7051528+01:00
1ZNS,0,2017-08-28T10:03:05.7051528+01:00
3G3Y,9,2017-08-28T10:27:05.7051528+01:00
5T3E,15,2017-08-28T10:01:05.7051528+01:00
DBZG,7,2017-08-28T10:11:05.7051528+01:00
WTKH,57,2017-08-28T10:34:05.7051528+01:00
NRRO,34,2017-08-28T10:41:05.7051528+01:00
DBWM,3,2017-08-28T10:34:05.7051528+01:00
MFHL,60,2017-08-28T10:23:05.7051528+01:00
JWUI,3,2017-08-28T10:21:05.7051528+01:00
V20F,13,2017-08-28T10:22:05.7051528+01:00
FFSE,2,2017-08-28T10:16:05.7051528+01:00
21FQ,21,2017-08-28T10:44:05.7051528+01:00
0F2E,74,2017-08-28T10:23:05.7051528+01:00
LJU5,23,2017-08-28T10:26:05.7051528+01:00
FFAU,4,2017-08-28T10:06:05.7051528+01:00
K2KI,19,2017-08-28T10:10:05.7051528+01:00
1ROG,15,2017-08-28T10:03:05.7051528+01:00
GHRC,85,2017-08-28T10:23:05.7051528+01:00
3G3Y,4,2017-08-28T10:30:05.7051528+01:00
LZCW,58,2017-08-28T10:00:05.7051528+01:00
0U0B,42,2017-08-28T10:09:05.7051528+01:00
REZR,35,2017-08-28T10:20:05.7051528+01:00
UBJP,23,2017-08-28T10:01:05.7051528+01:00
0KO1,0,2017-08-28T10:30:05.7051528+01:00
JEKQ,7,2017-08-28T10:37:05.7051528+01:00
V20F,8,2017-08-28T10:25:05.7051528+01:00
2T0Y,0,2017-08-28T10:18:05.7051528+01:00
WTKH,52,2017-08-28T10:36:05.7051528+01:00
K2KI,15,2017-08-28T10:09:05.7051528+01:00
MFHL,57,2017-08-28T10:28:05.7051528+01:00
21FQ,20,2017-08-28T10:48:05.7051528+01:00
0AAH,9,2017-08-28T10:42:05.7051528+01:00
SUR1,23,2017-08-28T10:07:05.7051528+01:00
NRRO,31,2017-08-28T10:45:05.7051528+01:00
MFHL,60,2017-08-28T10:25:05.7051528+01:00
XCCN,11,2017-08-28T10:19:05.7051528+01:00
0U0B,40,2017-08-28T10:14:05.7051528+01:00
SUR1,20,2017-08-28T10:09:05.7051528+01:00
K2KI,21,2017-08-28T10:13:05.7051528+01:00
UXWV,46,2017-08-28T10:18:05.7051528+01:00
3HLN,21,2017-08-28T10:16:05.7051528+01:00
WSZR,25,2017-08-28T10:26:05.7051528+01:00
FFAU,6,2017-08-28T10:08:05.7051528+01:00
DBWM,0,2017-08-28T10:37:05.7051528+01:00
WK0Z,21,2017-08-28T10:17:05.7051528+01:00
Y0LZ,2,2017-08-28T10:02:05.7051528+01:00
0KO1,3,2017-08-28T10:35:05.7051528+01:00
CIAW,46,2017-08-28T10:00:05.7051528+01:00
3PMW,30,2017-08-28T10:20:05.7051528+01:00
OKIB,46,2017-08-28T10:49:05.7051528+01:00
XX45,4,2017-08-28T10:16:05.7051528+01:00
0F2E,77,2017-08-28T10:28:05.7051528+01:00
FFSE,3,2017-08-28T10:18:05.7051528+01:00
1ZNS,0,2017-08-28T10:04:05.7051528+01:00
5LCH,61,2017-08-28T10:23:05.7051528+01:00
21FQ,20,2017-08-28T10:51:05.7051528+01:00
L3AP,34,2017-08-28T10:06:05.7051528+01:00
UZBV,7,2017-08-28T10:08:05.7051528+01:00
DH5J,40,2017-08-28T10:39:05.7051528+01:00
AHDH,2,2017-08-28T10:14:05.7051528+01:00
C42A,73,2017-08-28T10:13:05.7051528+01:00
G3XP,5,2017-08-28T10:13:05.7051528+01:00
VLDE,5,2017-08-28T10:08:05.7051528+01:00
Y0LZ,5,2017-08-28T10:04:05.7051528+01:00
R4NX,0,2017-08-28T10:14:05.7051528+01:00
0F2E,76,2017-08-28T10:31:05.7051528+01:00
4U0Z,30,2017-08-28T10:18:05.7051528+01:00
V20F,8,2017-08-28T10:26:05.7051528+01:00
DQTM,18,2017-08-28T10:18:05.7051528+01:00
SKGG,26,2017-08-28T10:19:05.7051528+01:00
Q3DH,82,2017-08-28T10:27:05.7051528+01:00
LJU5,23,2017-08-28T10:31:05.7051528+01:00
SKGG,30,2017-08-28T10:21:05.7051528+01:00
GZUU,44,2017-08-28T10:12:05.7051528+01:00
DQTM,18,2017-08-28T10:15:05.7051528+01:00
UZBV,11,2017-08-28T10:11:05.7051528+01:00
3HLN,23,2017-08-28T10:20:05.7051528+01:00
ZUZ3,16,2017-08-28T10:01:05.7051528+01:00
2TRU,55,2017-08-28T10:24:05.7051528+01:00
SWDN,0,2017-08-28T10:29:05.7051528+01:00
G3XP,0,2017-08-28T10:18:05.7051528+01:00
3PMW,32,2017-08-28T10:23:05.7051528+01:00
BF0G,30,2017-08-28T10:40:05.7051528+01:00
YCRV,53,2017-08-28T10:07:05.7051528+01:00
3I10,60,2017-08-28T10:01:05.7051528+01:00
YVGA,26,2017-08-28T10:18:05.7051528+01:00
WSZR,28,2017-08-28T10:29:05.7051528+01:00
BW5P,38,2017-08-28T10:20:05.7051528+01:00
3IP1,8,2017-08-28T10:10:05.7051528+01:00
Q3DH,85,2017-08-28T10:32:05.7051528+01:00
OKIB,47,2017-08-28T10:52:05.7051528+01:00
UXWV,41,2017-08-28T10:22:05.7051528+01:00
C42A,70,2017-08-28T10:14:05.7051528+01:00
Y0LZ,9,2017-08-28T10:06:05.7051528+01:00
AO1H,6,2017-08-28T10:37:05.7051528+01:00
XCCN,11,2017-08-28T10:22:05.7051528+01:00
WTKH,48,2017-08-28T10:41:05.7051528+01:00
1ROG,19,2017-08-28T10:08:05.7051528+01:00
5T3E,12,2017-08-28T10:03:05.7051528+01:00
EE0S,63,2017-08-28T10:17:05.7051528+01:00
J1IP,45,2017-08-28T10:14:05.7051528+01:00
21Y5,7,2017-08-28T10:02:05.7051528+01:00
AO1H,1,2017-08-28T10:38:05.7051528+01:00
YVGA,28,2017-08-28T10:16:05.7051528+01:00
3G3Y,4,2017-08-28T10:35:05.7051528+01:00
XMSH,36,2017-08-28T10:01:05.7051528+01:00
VZXG,12,2017-08-28T10:17:05.7051528+01:00
L3AP,29,2017-08-28T10:09:05.7051528+01:00
JWUI,0,2017-08-28T10:25:05.7051528+01:00
3PMW,30,2017-08-28T10:27:05.7051528+01:00
UH1P,19,2017-08-28T10:09:05.7051528+01:00
BF0G,25,2017-08-28T10:42:05.7051528+01:00
BRC2,1,2017-08-28T10:27:05.7051528+01:00
UXWV,40,2017-08-28T10:25:05.7051528+01:00
G3XP,0,2017-08-28T10:21:05.7051528+01:00
