"UXWV",7,2017-08-29T10:06:05.7051528+01:00
"NRRO",0,2017-08-29T10:01:05.7051528+01:00
"3PMW",0,2017-08-29T10:21:05.7051528+01:00
"NRRO",3,2017-08-29T10:02:05.7051528+01:00
"YVGA",11,2017-08-29T10:31:05.7051528+01:00
"WK0Z",4,2017-08-29T10:59:05.7051528+01:00
"NRRO",2,2017-08-29T10:03:05.7051528+01:00
"UXWV",8,2017-08-29T10:07:05.7051528+01:00
"4U0Z",15,2017-08-29T10:21:05.7051528+01:00
"VZXG",0,2017-08-29T10:01:05.7051528+01:00
"V20F",7,2017-08-29T10:44:05.7051528+01:00
"BF0G",0,2017-08-29T10:51:05.7051528+01:00
"UXWV",10,2017-08-29T10:10:05.7051528+01:00
"3G3Y",2,2017-08-29T10:41:05.7051528+01:00
"BF0G",0,2017-08-29T10:54:05.7051528+01:00
"MFHL",30,2017-08-29T10:00:05.7051528+01:00
"NRRO",2,2017-08-29T10:08:05.7051528+01:00
"3PMW",0,2017-08-29T10:23:05.7051528+01:00
"MFHL",34,2017-08-29T10:02:05.7051528+01:00
"YVGA",10,2017-08-29T10:36:05.7051528+01:00
"WK0Z",5,2017-08-29T11:01:05.7051528+01:00
"VZXG",0,2017-08-29T10:02:05.7051528+01:00
"YVGA",6,2017-08-29T10:40:05.7051528+01:00
"UXWV",12,2017-08-29T10:17:05.7051528+01:00
"3PMW",0,2017-08-29T10:27:05.7051528+01:00
"MFHL",33,2017-08-29T10:03:05.7051528+01:00
"V20F",11,2017-08-29T10:49:05.7051528+01:00
"UXWV",8,2017-08-29T10:15:05.7051528+01:00
"WK0Z",7,2017-08-29T11:03:05.7051528+01:00
"3G3Y",6,2017-08-29T10:44:05.7051528+01:00
"UXWV",13,2017-08-29T10:18:05.7051528+01:00
"NRRO",3,2017-08-29T10:10:05.7051528+01:00
"UXWV",17,2017-08-29T10:21:05.7051528+01:00
"V20F",13,2017-08-29T10:54:05.7051528+01:00
"3PMW",0,2017-08-29T10:30:05.7051528+01:00
"JEKQ",3,2017-08-29T10:02:05.7051528+01:00
"4U0Z",10,2017-08-29T10:24:05.7051528+01:00
"YVGA",4,2017-08-29T10:44:05.7051528+01:00
"BF0G",0,2017-08-29T10:56:05.7051528+01:00
"JEKQ",5,2017-08-29T10:04:05.7051528+01:00
"4U0Z",14,2017-08-29T10:22:05.7051528+01:00
"UXWV",20,2017-08-29T10:26:05.7051528+01:00
"SWDN",0,2017-08-29T10:01:05.7051528+01:00
"V20F",11,2017-08-29T10:59:05.7051528+01:00
"WK0Z",11,2017-08-29T11:06:05.7051528+01:00
"NRRO",2,2017-08-29T10:13:05.7051528+01:00
"AHDH",4,2017-08-29T10:08:05.7051528+01:00
"AHDH",7,2017-08-29T10:04:05.7051528+01:00
"0AAH",19,2017-08-29T10:02:05.7051528+01:00
"AHDH",5,2017-08-29T10:13:05.7051528+01:00
"JEKQ",6,2017-08-29T10:07:05.7051528+01:00
"4U0Z",9,2017-08-29T10:25:05.7051528+01:00
"0AAH",17,2017-08-29T10:04:05.7051528+01:00
"3G3Y",9,2017-08-29T10:49:05.7051528+01:00
"NRRO",0,2017-08-29T10:14:05.7051528+01:00
"XCCN",2,2017-08-29T10:04:05.7051528+01:00
"VZXG",0,2017-08-29T10:03:05.7051528+01:00
"V20F",6,2017-08-29T11:02:05.7051528+01:00
"21FQ",2,2017-08-29T10:07:05.7051528+01:00
"MFHL",36,2017-08-29T10:05:05.7051528+01:00
"UXWV",21,2017-08-29T10:30:05.7051528+01:00
"SWDN",0,2017-08-29T10:03:05.7051528+01:00
"NRRO",0,2017-08-29T10:15:05.7051528+01:00
"21FQ",1,2017-08-29T10:04:05.7051528+01:00
"VZXG",4,2017-08-29T10:05:05.7051528+01:00
"NRRO",3,2017-08-29T10:16:05.7051528+01:00
"AHDH",5,2017-08-29T10:16:05.7051528+01:00
"0AAH",20,2017-08-29T10:06:05.7051528+01:00
"GHRC",24,2017-08-29T10:01:05.7051528+01:00
"BF0G",0,2017-08-29T11:01:05.7051528+01:00
"0AAH",16,2017-08-29T10:10:05.7051528+01:00
"YVGA",2,2017-08-29T10:47:05.7051528+01:00
"3PMW",3,2017-08-29T10:31:05.7051528+01:00
"V20F",4,2017-08-29T11:04:05.7051528+01:00
"UXWV",24,2017-08-29T10:33:05.7051528+01:00
"NRRO",7,2017-08-29T10:20:05.7051528+01:00
"AHDH",1,2017-08-29T10:18:05.7051528+01:00
"0AAH",18,2017-08-29T10:15:05.7051528+01:00
"NRRO",4,2017-08-29T10:25:05.7051528+01:00
"MFHL",40,2017-08-29T10:11:05.7051528+01:00
"JEKQ",9,2017-08-29T10:08:05.7051528+01:00
"MFHL",38,2017-08-29T10:09:05.7051528+01:00
"21FQ",0,2017-08-29T10:12:05.7051528+01:00
"WK0Z",8,2017-08-29T11:09:05.7051528+01:00
"XCCN",0,2017-08-29T10:09:05.7051528+01:00
"JEKQ",12,2017-08-29T10:09:05.7051528+01:00
"XCCN",1,2017-08-29T10:14:05.7051528+01:00
"MFHL",42,2017-08-29T10:14:05.7051528+01:00
"XCCN",4,2017-08-29T10:17:05.7051528+01:00
"3G3Y",4,2017-08-29T10:51:05.7051528+01:00
"3G3Y",1,2017-08-29T10:55:05.7051528+01:00
"4U0Z",6,2017-08-29T10:29:05.7051528+01:00
"AHDH",0,2017-08-29T10:20:05.7051528+01:00
"BF0G",0,2017-08-29T11:05:05.7051528+01:00
"YVGA",0,2017-08-29T10:51:05.7051528+01:00
"SWDN",4,2017-08-29T10:05:05.7051528+01:00
"UXWV",24,2017-08-29T10:34:05.7051528+01:00
"3PMW",0,2017-08-29T10:33:05.7051528+01:00
"VZXG",0,2017-08-29T10:10:05.7051528+01:00
"0AAH",19,2017-08-29T10:16:05.7051528+01:00
"XCCN",4,2017-08-29T10:19:05.7051528+01:00
"V20F",0,2017-08-29T11:05:05.7051528+01:00
"GHRC",23,2017-08-29T10:05:05.7051528+01:00
"NRRO",3,2017-08-29T10:28:05.7051528+01:00
"3PMW",0,2017-08-29T10:36:05.7051528+01:00
"VZXG",0,2017-08-29T10:11:05.7051528+01:00
"AHDH",2,2017-08-29T10:22:05.7051528+01:00
"21FQ",0,2017-08-29T10:17:05.7051528+01:00
"FFSE",5,2017-08-29T10:03:05.7051528+01:00
"4U0Z",5,2017-08-29T10:33:05.7051528+01:00
"SWDN",8,2017-08-29T10:09:05.7051528+01:00
"JEKQ",13,2017-08-29T10:11:05.7051528+01:00
"BF0G",0,2017-08-29T11:08:05.7051528+01:00
"4U0Z",6,2017-08-29T10:37:05.7051528+01:00
"UXWV",25,2017-08-29T10:37:05.7051528+01:00
"MFHL",43,2017-08-29T10:16:05.7051528+01:00
"3G3Y",0,2017-08-29T10:59:05.7051528+01:00
"VZXG",0,2017-08-29T10:14:05.7051528+01:00
"KV5X",6,2017-08-29T10:00:05.7051528+01:00
"UXWV",27,2017-08-29T10:41:05.7051528+01:00
"VZXG",1,2017-08-29T10:18:05.7051528+01:00
"XCCN",6,2017-08-29T10:22:05.7051528+01:00
"FFSE",3,2017-08-29T10:07:05.7051528+01:00
"WK0Z",4,2017-08-29T11:10:05.7051528+01:00
"0AAH",17,2017-08-29T10:21:05.7051528+01:00
"YVGA",3,2017-08-29T10:53:05.7051528+01:00
"WK0Z",6,2017-08-29T11:14:05.7051528+01:00
"4U0Z",4,2017-08-29T10:41:05.7051528+01:00
"JEKQ",14,2017-08-29T10:16:05.7051528+01:00
"GHRC",19,2017-08-29T10:10:05.7051528+01:00
"MFHL",42,2017-08-29T10:21:05.7051528+01:00
"YVGA",6,2017-08-29T10:55:05.7051528+01:00
"NRRO",0,2017-08-29T10:32:05.7051528+01:00
"GHRC",15,2017-08-29T10:13:05.7051528+01:00
"AHDH",0,2017-08-29T10:23:05.7051528+01:00
"21FQ",2,2017-08-29T10:20:05.7051528+01:00
"3G3Y",2,2017-08-29T11:01:05.7051528+01:00
"KV5X",8,2017-08-29T10:03:05.7051528+01:00
"V20F",0,2017-08-29T11:06:05.7051528+01:00
"0KO1",9,2017-08-29T10:02:05.7051528+01:00
"4U0Z",3,2017-08-29T10:46:05.7051528+01:00
"WK0Z",4,2017-08-29T11:15:05.7051528+01:00
"3G3Y",0,2017-08-29T11:05:05.7051528+01:00
"YCRV",14,2017-08-29T10:02:05.7051528+01:00
"0AAH",15,2017-08-29T10:24:05.7051528+01:00
"3PMW",0,2017-08-29T10:41:05.7051528+01:00
"VZXG",0,2017-08-29T10:23:05.7051528+01:00
"REZR",12,2017-08-29T10:03:05.7051528+01:00
"BF0G",0,2017-08-29T11:10:05.7051528+01:00
"SWDN",3,2017-08-29T10:11:05.7051528+01:00
"JEKQ",13,2017-08-29T10:20:05.7051528+01:00
"BF0G",0,2017-08-29T11:15:05.7051528+01:00
"3G3Y",0,2017-08-29T11:09:05.7051528+01:00
"3PMW",3,2017-08-29T10:43:05.7051528+01:00
"AHDH",0,2017-08-29T10:33:05.7051528+01:00
"YVGA",9,2017-08-29T11:00:05.7051528+01:00
"0KO1",5,2017-08-29T10:03:05.7051528+01:00
"FFSE",2,2017-08-29T10:12:05.7051528+01:00
"XCCN",2,2017-08-29T10:25:05.7051528+01:00
"NRRO",0,2017-08-29T10:35:05.7051528+01:00
"AHDH",0,2017-08-29T10:28:05.7051528+01:00
"FFSE",3,2017-08-29T10:11:05.7051528+01:00
"UXWV",27,2017-08-29T10:43:05.7051528+01:00
"21FQ",0,2017-08-29T10:25:05.7051528+01:00
"KV5X",7,2017-08-29T10:05:05.7051528+01:00
"0KO1",9,2017-08-29T10:07:05.7051528+01:00
"FFSE",2,2017-08-29T10:16:05.7051528+01:00
"BW5P",17,2017-08-29T10:00:05.7051528+01:00
"XCCN",2,2017-08-29T10:28:05.7051528+01:00
"21FQ",0,2017-08-29T10:28:05.7051528+01:00
"3G3Y",0,2017-08-29T11:11:05.7051528+01:00
"VZXG",0,2017-08-29T10:25:05.7051528+01:00
"DBZG",0,2017-08-29T10:00:05.7051528+01:00
"UXWV",24,2017-08-29T10:48:05.7051528+01:00
"REZR",9,2017-08-29T10:07:05.7051528+01:00
"YCRV",15,2017-08-29T10:07:05.7051528+01:00
"KV5X",4,2017-08-29T10:10:05.7051528+01:00
"0F2E",19,2017-08-29T10:01:05.7051528+01:00
"XX45",2,2017-08-29T10:04:05.7051528+01:00
"WK0Z",1,2017-08-29T11:20:05.7051528+01:00
"DBZG",2,2017-08-29T10:09:05.7051528+01:00
"GHRC",12,2017-08-29T10:14:05.7051528+01:00
"V20F",0,2017-08-29T11:10:05.7051528+01:00
"DBZG",0,2017-08-29T10:04:05.7051528+01:00
"SWDN",0,2017-08-29T10:15:05.7051528+01:00
"4U0Z",0,2017-08-29T10:47:05.7051528+01:00
"0F2E",20,2017-08-29T10:04:05.7051528+01:00
"3HLN",2,2017-08-29T10:03:05.7051528+01:00
"ANNV",4,2017-08-29T10:01:05.7051528+01:00
"WSZR",16,2017-08-29T10:00:05.7051528+01:00
"MFHL",37,2017-08-29T10:25:05.7051528+01:00
"YVGA",5,2017-08-29T11:03:05.7051528+01:00
"WK0Z",3,2017-08-29T11:25:05.7051528+01:00
"BF0G",2,2017-08-29T11:20:05.7051528+01:00
"V20F",4,2017-08-29T11:14:05.7051528+01:00
"OKIB",1,2017-08-29T10:00:05.7051528+01:00
"3PMW",7,2017-08-29T10:48:05.7051528+01:00
"BF0G",0,2017-08-29T11:23:05.7051528+01:00
"3HLN",1,2017-08-29T10:06:05.7051528+01:00
"UBJP",1,2017-08-29T10:01:05.7051528+01:00
"SWDN",3,2017-08-29T10:16:05.7051528+01:00
"UBJP",0,2017-08-29T10:03:05.7051528+01:00
"0KO1",5,2017-08-29T10:10:05.7051528+01:00
"0AAH",18,2017-08-29T10:29:05.7051528+01:00
"JEKQ",15,2017-08-29T10:21:05.7051528+01:00
"DBZG",1,2017-08-29T10:11:05.7051528+01:00
"4U0Z",0,2017-08-29T10:51:05.7051528+01:00
"AHDH",1,2017-08-29T10:35:05.7051528+01:00
"ANNV",3,2017-08-29T10:05:05.7051528+01:00
"FFSE",1,2017-08-29T10:18:05.7051528+01:00
"XX45",0,2017-08-29T10:06:05.7051528+01:00
"3HLN",0,2017-08-29T10:07:05.7051528+01:00
"NRRO",0,2017-08-29T10:38:05.7051528+01:00
"V20F",6,2017-08-29T11:17:05.7051528+01:00
"VZXG",0,2017-08-29T10:28:05.7051528+01:00
"JQTM",9,2017-08-29T10:03:05.7051528+01:00
"V20F",3,2017-08-29T11:21:05.7051528+01:00
"JQTM",4,2017-08-29T10:08:05.7051528+01:00
"UXWV",27,2017-08-29T10:52:05.7051528+01:00
"OKIB",0,2017-08-29T10:05:05.7051528+01:00
"0KO1",0,2017-08-29T10:15:05.7051528+01:00
"21FQ",0,2017-08-29T10:32:05.7051528+01:00
"UBJP",3,2017-08-29T10:05:05.7051528+01:00
"21FQ",0,2017-08-29T10:37:05.7051528+01:00
"XCCN",4,2017-08-29T10:33:05.7051528+01:00
"21FQ",0,2017-08-29T10:29:05.7051528+01:00
"BW5P",16,2017-08-29T10:03:05.7051528+01:00
"3G3Y",0,2017-08-29T11:15:05.7051528+01:00
"3I10",17,2017-08-29T10:00:05.7051528+01:00
"YCRV",12,2017-08-29T10:10:05.7051528+01:00
"3PMW",13,2017-08-29T10:55:05.7051528+01:00
"JQTM",5,2017-08-29T10:12:05.7051528+01:00
"KV5X",5,2017-08-29T10:12:05.7051528+01:00
"XCCN",8,2017-08-29T10:36:05.7051528+01:00
"GHRC",13,2017-08-29T10:15:05.7051528+01:00
"OKIB",4,2017-08-29T10:08:05.7051528+01:00
"3PMW",10,2017-08-29T10:51:05.7051528+01:00
"MFHL",38,2017-08-29T10:29:05.7051528+01:00
"0AAH",19,2017-08-29T10:31:05.7051528+01:00
"GZUU",11,2017-08-29T10:00:05.7051528+01:00
"4U0Z",0,2017-08-29T10:56:05.7051528+01:00
"2T0Y",8,2017-08-29T10:04:05.7051528+01:00
"FFSE",0,2017-08-29T10:20:05.7051528+01:00
"21FQ",0,2017-08-29T10:44:05.7051528+01:00
"BF0G",0,2017-08-29T11:26:05.7051528+01:00
"YVGA",2,2017-08-29T11:04:05.7051528+01:00
"3I10",17,2017-08-29T10:01:05.7051528+01:00
"NRRO",0,2017-08-29T10:40:05.7051528+01:00
"3I10",16,2017-08-29T10:02:05.7051528+01:00
"AHDH",2,2017-08-29T10:37:05.7051528+01:00
"REZR",13,2017-08-29T10:12:05.7051528+01:00
"BW5P",15,2017-08-29T10:06:05.7051528+01:00
"0F2E",20,2017-08-29T10:06:05.7051528+01:00
"V20F",1,2017-08-29T11:25:05.7051528+01:00
"KV5X",7,2017-08-29T10:16:05.7051528+01:00
"DBZG",0,2017-08-29T10:14:05.7051528+01:00
"21FQ",0,2017-08-29T10:39:05.7051528+01:00
"YVGA",6,2017-08-29T11:09:05.7051528+01:00
"BF0G",0,2017-08-29T11:29:05.7051528+01:00
"XCCN",8,2017-08-29T10:39:05.7051528+01:00
"REZR",9,2017-08-29T10:13:05.7051528+01:00
"UXWV",23,2017-08-29T10:55:05.7051528+01:00
"ANNV",0,2017-08-29T10:08:05.7051528+01:00
"AHDH",0,2017-08-29T10:41:05.7051528+01:00
"WK0Z",1,2017-08-29T11:29:05.7051528+01:00
"CU14",27,2017-08-29T10:03:05.7051528+01:00
"OKIB",5,2017-08-29T10:10:05.7051528+01:00
"0F2E",24,2017-08-29T10:08:05.7051528+01:00
"XCCN",5,2017-08-29T10:42:05.7051528+01:00
"WSZR",12,2017-08-29T10:04:05.7051528+01:00
"YCRV",11,2017-08-29T10:11:05.7051528+01:00
"KV5X",10,2017-08-29T10:18:05.7051528+01:00
"SWDN",2,2017-08-29T10:18:05.7051528+01:00
"UBJP",3,2017-08-29T10:10:05.7051528+01:00
"4U0Z",0,2017-08-29T10:59:05.7051528+01:00
"3G3Y",3,2017-08-29T11:24:05.7051528+01:00
"G3XP",18,2017-08-29T10:02:05.7051528+01:00
"FFSE",0,2017-08-29T10:21:05.7051528+01:00
"JQTM",9,2017-08-29T10:17:05.7051528+01:00
"XX45",1,2017-08-29T10:11:05.7051528+01:00
"VZXG",0,2017-08-29T10:31:05.7051528+01:00
"3HLN",1,2017-08-29T10:11:05.7051528+01:00
"3G3Y",0,2017-08-29T11:19:05.7051528+01:00
"JEKQ",18,2017-08-29T10:23:05.7051528+01:00
"NRRO",0,2017-08-29T10:42:05.7051528+01:00
"YVGA",9,2017-08-29T11:10:05.7051528+01:00
"0KO1",3,2017-08-29T10:17:05.7051528+01:00
"XCCN",5,2017-08-29T10:45:05.7051528+01:00
"2T0Y",10,2017-08-29T10:06:05.7051528+01:00
"4U0Z",0,2017-08-29T11:01:05.7051528+01:00
"21FQ",1,2017-08-29T10:48:05.7051528+01:00
"GZUU",12,2017-08-29T10:05:05.7051528+01:00
"DBWM",1,2017-08-29T10:00:05.7051528+01:00
"GHRC",16,2017-08-29T10:17:05.7051528+01:00
"0F2E",20,2017-08-29T10:13:05.7051528+01:00
"LJU5",18,2017-08-29T10:02:05.7051528+01:00
"KV5X",10,2017-08-29T10:23:05.7051528+01:00
"4U0Z",0,2017-08-29T11:04:05.7051528+01:00
"BF0G",3,2017-08-29T11:30:05.7051528+01:00
"V20F",5,2017-08-29T11:29:05.7051528+01:00
"3PMW",7,2017-08-29T11:03:05.7051528+01:00
"2TRU",6,2017-08-29T10:02:05.7051528+01:00
"0KO1",0,2017-08-29T10:18:05.7051528+01:00
"CU14",28,2017-08-29T10:08:05.7051528+01:00
"C42A",37,2017-08-29T10:00:05.7051528+01:00
"GZUU",13,2017-08-29T10:07:05.7051528+01:00
"3HLN",0,2017-08-29T10:12:05.7051528+01:00
"FFSE",0,2017-08-29T10:22:05.7051528+01:00
"OKIB",1,2017-08-29T10:12:05.7051528+01:00
"YVGA",5,2017-08-29T11:16:05.7051528+01:00
"LJU5",13,2017-08-29T10:03:05.7051528+01:00
"YVGA",8,2017-08-29T11:11:05.7051528+01:00
"3I10",14,2017-08-29T10:04:05.7051528+01:00
"3G3Y",1,2017-08-29T11:28:05.7051528+01:00
"3HLN",2,2017-08-29T10:17:05.7051528+01:00
"DBWM",0,2017-08-29T10:02:05.7051528+01:00
"3PMW",3,2017-08-29T11:08:05.7051528+01:00
"3PMW",10,2017-08-29T11:00:05.7051528+01:00
"MFHL",31,2017-08-29T10:33:05.7051528+01:00
"MFHL",35,2017-08-29T10:32:05.7051528+01:00
"KV5X",13,2017-08-29T10:24:05.7051528+01:00
"XX45",9,2017-08-29T10:15:05.7051528+01:00
"0KO1",4,2017-08-29T10:19:05.7051528+01:00
"2T0Y",12,2017-08-29T10:10:05.7051528+01:00
"0F2E",15,2017-08-29T10:16:05.7051528+01:00
"21FQ",3,2017-08-29T10:50:05.7051528+01:00
"0AAH",22,2017-08-29T10:33:05.7051528+01:00
"YVGA",8,2017-08-29T11:21:05.7051528+01:00
"3I10",11,2017-08-29T10:07:05.7051528+01:00
"WSZR",16,2017-08-29T10:09:05.7051528+01:00
"FFSE",2,2017-08-29T10:23:05.7051528+01:00
"WK0Z",0,2017-08-29T11:32:05.7051528+01:00
"XX45",10,2017-08-29T10:19:05.7051528+01:00
"XX45",5,2017-08-29T10:12:05.7051528+01:00
"NRRO",0,2017-08-29T10:46:05.7051528+01:00
"MFHL",33,2017-08-29T10:38:05.7051528+01:00
"GHRC",11,2017-08-29T10:18:05.7051528+01:00
"AXTV",7,2017-08-29T10:01:05.7051528+01:00
"ANNV",0,2017-08-29T10:10:05.7051528+01:00
"BW5P",11,2017-08-29T10:07:05.7051528+01:00
"CU14",32,2017-08-29T10:09:05.7051528+01:00
"NRRO",0,2017-08-29T10:45:05.7051528+01:00
"G3XP",13,2017-08-29T10:04:05.7051528+01:00
"DBZG",0,2017-08-29T10:19:05.7051528+01:00
"JEKQ",18,2017-08-29T10:25:05.7051528+01:00
"0AAH",25,2017-08-29T10:35:05.7051528+01:00
"3G3Y",5,2017-08-29T11:33:05.7051528+01:00
"MFHL",31,2017-08-29T10:40:05.7051528+01:00
"21FQ",2,2017-08-29T10:55:05.7051528+01:00
"XCCN",8,2017-08-29T10:49:05.7051528+01:00
"REZR",12,2017-08-29T10:17:05.7051528+01:00
"0F2E",11,2017-08-29T10:19:05.7051528+01:00
"GHRC",8,2017-08-29T10:21:05.7051528+01:00
"YVGA",3,2017-08-29T11:23:05.7051528+01:00
"UXWV",26,2017-08-29T10:57:05.7051528+01:00
"2T0Y",15,2017-08-29T10:13:05.7051528+01:00
"CU14",28,2017-08-29T10:10:05.7051528+01:00
"OKIB",2,2017-08-29T10:14:05.7051528+01:00
"AHDH",3,2017-08-29T10:44:05.7051528+01:00
"UBJP",7,2017-08-29T10:13:05.7051528+01:00
"0AAH",26,2017-08-29T10:37:05.7051528+01:00
"V20F",3,2017-08-29T11:30:05.7051528+01:00
"VZXG",4,2017-08-29T10:32:05.7051528+01:00
"SWDN",2,2017-08-29T10:22:05.7051528+01:00
"UZBV",19,2017-08-29T10:02:05.7051528+01:00
"YCRV",9,2017-08-29T10:16:05.7051528+01:00
"XCCN",6,2017-08-29T10:50:05.7051528+01:00
"SWDN",0,2017-08-29T10:30:05.7051528+01:00
"KV5X",10,2017-08-29T10:28:05.7051528+01:00
"SWDN",1,2017-08-29T10:26:05.7051528+01:00
"DBZG",0,2017-08-29T10:24:05.7051528+01:00
"2TRU",5,2017-08-29T10:03:05.7051528+01:00
"UUYC",0,2017-08-29T10:00:05.7051528+01:00
"HXA2",24,2017-08-29T10:02:05.7051528+01:00
"BF0G",6,2017-08-29T11:35:05.7051528+01:00
"3I10",8,2017-08-29T10:15:05.7051528+01:00
"XCCN",5,2017-08-29T10:51:05.7051528+01:00
"Q3DH",21,2017-08-29T10:00:05.7051528+01:00
"JQTM",9,2017-08-29T10:21:05.7051528+01:00
"WK0Z",0,2017-08-29T11:34:05.7051528+01:00
"JWUI",15,2017-08-29T10:05:05.7051528+01:00
"3I10",9,2017-08-29T10:11:05.7051528+01:00
"AXTV",9,2017-08-29T10:03:05.7051528+01:00
"0AAH",27,2017-08-29T10:40:05.7051528+01:00
"WK0Z",1,2017-08-29T11:35:05.7051528+01:00
"SWDN",4,2017-08-29T10:34:05.7051528+01:00
"UUYC",0,2017-08-29T10:01:05.7051528+01:00
"JWUI",13,2017-08-29T10:01:05.7051528+01:00
"Y0LZ",21,2017-08-29T10:01:05.7051528+01:00
"JQTM",9,2017-08-29T10:23:05.7051528+01:00
"C42A",38,2017-08-29T10:03:05.7051528+01:00
"WSZR",12,2017-08-29T10:14:05.7051528+01:00
"OKIB",0,2017-08-29T10:19:05.7051528+01:00
"V20F",7,2017-08-29T11:32:05.7051528+01:00
"4U0Z",0,2017-08-29T11:09:05.7051528+01:00
"3HLN",3,2017-08-29T10:21:05.7051528+01:00
"DBWM",0,2017-08-29T10:06:05.7051528+01:00
"CU14",26,2017-08-29T10:14:05.7051528+01:00
