cameraid,vehicleregistration,speed,speedlimit,locationlatitude,locationlongitude,time
Camera 21,X70,74,50,51.719368061522,-0.487923626080968,2017-08-30T18:00:00.1137189Z
Camera 14,X52,21,40,51.3315898387475,0.0980881892282903,2017-08-30T18:00:01.0042645Z
Camera 49,X58,20,30,51.4660728652435,-0.38382768819702,2017-08-30T18:00:01.4574176Z
Camera 44,J24,3,40,51.3542435046906,0.291285509025635,2017-08-30T18:00:01.5199151Z
Camera 2,F54,20,40,51.4163621658107,-0.552565269149057,2017-08-30T18:00:01.4886653Z
Camera 30,D14,12,20,51.2422977904381,-0.275791971104562,2017-08-30T18:00:01.2074178Z
Camera 23,C51,115,70,51.2884340682226,0.0107327492375126,2017-08-30T18:00:01.5667990Z
Camera 17,J48,74,70,51.6968471052884,-0.0339673934974359,2017-08-30T18:00:01.6293021Z
Camera 13,M24,9,30,51.6993799065426,-0.0751390999869216,2017-08-30T18:00:00.4731854Z
Camera 44,G92,3,40,51.3542435046906,0.291285509025635,2017-08-30T18:00:01.6293021Z
Camera 18,T68,0,20,51.655882654568,-0.543575567909062,2017-08-30T18:00:00.5824249Z
Camera 10,J15,22,60,51.3036396021554,-0.333704405472958,2017-08-30T18:00:01.8222425Z
Camera 1,W91,9,30,51.2987386548789,-0.0151569348535957,2017-08-30T18:00:01.5199151Z
Camera 34,Z18,20,60,51.4544967464661,0.0636478516468955,2017-08-30T18:00:00.7073871Z
Camera 48,K76,8,20,51.707702178406,-0.406872000734115,2017-08-30T18:00:01.8640594Z
Camera 1,K18,6,30,51.2987386548789,-0.0151569348535957,2017-08-30T18:00:01.6136551Z
Camera 27,A94,8,50,51.7176609518381,0.326906892997577,2017-08-30T18:00:02.0355515Z
Camera 15,R88,20,50,51.3135642742163,0.121649782375957,2017-08-30T18:00:01.7386378Z
Camera 19,D95,20,30,51.2199598143911,0.130932753972192,2017-08-30T18:00:00.9105432Z
Camera 8,C41,12,40,51.4364856461993,0.266487556052279,2017-08-30T18:00:02.0511715Z
Camera 5,Y61,5,70,51.5724160145348,-0.548802058902255,2017-08-30T18:00:02.1449272Z
Camera 8,N98,0,40,51.4364856461993,0.266487556052279,2017-08-30T18:00:02.1605053Z
Camera 19,B65,15,30,51.2199598143911,0.130932753972192,2017-08-30T18:00:02.0199416Z
Camera 18,D58,0,20,51.655882654568,-0.543575567909062,2017-08-30T18:00:01.1918351Z
Camera 40,R80,11,60,51.4172124813821,-0.278042005302346,2017-08-30T18:00:02.3948816Z
Camera 24,A72,3,20,51.5465129639504,-0.1937376746493,2017-08-30T18:00:02.0824232Z
Camera 47,J85,1,70,51.5803371476854,0.23584554070272,2017-08-30T18:00:02.4574145Z
Camera 46,A75,12,60,51.7131305584227,-0.412420534749942,2017-08-30T18:00:02.4574145Z
Camera 32,D90,3,40,51.5128882949506,0.280805414414067,2017-08-30T18:00:02.5199441Z
Camera 12,J14,10,20,51.5046424132752,-0.0719003790568679,2017-08-30T18:00:02.3324213Z
Camera 28,C50,20,60,51.2310339972853,-0.472023856598765,2017-08-30T18:00:01.4886653Z
Camera 7,W60,95,30,51.3574101360434,-0.331879212122002,2017-08-30T18:00:01.5199151Z
Camera 14,J17,5,40,51.3315898387475,0.0980881892282903,2017-08-30T18:00:01.5980066Z
Camera 29,H58,19,70,51.2337321428303,0.203791193699911,2017-08-30T18:00:02.4574145Z
Camera 3,L97,32,50,51.6511492193817,0.175783756163873,2017-08-30T18:00:02.8323779Z
Camera 10,X86,16,60,51.3036396021554,-0.333704405472958,2017-08-30T18:00:02.9417919Z
Camera 47,B12,5,70,51.5803371476854,0.23584554070272,2017-08-30T18:00:03.0667926Z
Camera 2,S63,5,40,51.4163621658107,-0.552565269149057,2017-08-30T18:00:03.0824158Z
Camera 33,D80,13,50,51.5100252604243,-0.1004507718998,2017-08-30T18:00:03.1293163Z
Camera 8,L56,17,40,51.4364856461993,0.266487556052279,2017-08-30T18:00:01.9573811Z
Camera 26,L60,23,40,51.5939539796656,-0.299903785865331,2017-08-30T18:00:02.8323779Z
Camera 21,E60,104,50,51.719368061522,-0.487923626080968,2017-08-30T18:00:03.2230380Z
Camera 35,R58,48,70,51.4130804902811,-0.179536756784336,2017-08-30T18:00:03.1917998Z
Camera 9,A77,20,50,51.4243959437404,-0.0286479029013365,2017-08-30T18:00:02.0667939Z
Camera 49,A46,20,30,51.4660728652435,-0.38382768819702,2017-08-30T18:00:02.0667939Z
Camera 38,E23,1,40,51.3485423636571,0.131531654242637,2017-08-30T18:00:03.2855733Z
Camera 41,V40,20,70,51.6705305834359,0.178651195989178,2017-08-30T18:00:03.0511696Z
Camera 44,T66,20,40,51.3542435046906,0.291285509025635,2017-08-30T18:00:02.2386755Z
Camera 27,D76,20,50,51.7176609518381,0.326906892997577,2017-08-30T18:00:03.1293163Z
Camera 1,M54,6,30,51.2987386548789,-0.0151569348535957,2017-08-30T18:00:03.2230380Z
Camera 11,C22,6,70,51.6479995269784,-0.489912629779328,2017-08-30T18:00:03.6292902Z
Camera 41,C88,10,70,51.6705305834359,0.178651195989178,2017-08-30T18:00:03.6605066Z
Camera 46,L85,4,60,51.7131305584227,-0.412420534749942,2017-08-30T18:00:03.5667616Z
Camera 16,P65,50,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:03.9887001Z
Camera 30,L65,20,20,51.2422977904381,-0.275791971104562,2017-08-30T18:00:02.8323779Z
Camera 39,P70,13,50,51.6969429889397,-0.255128822346241,2017-08-30T18:00:03.7698828Z
Camera 41,X26,12,70,51.6705305834359,0.178651195989178,2017-08-30T18:00:02.9574193Z
Camera 31,C30,15,30,51.516913883196,0.174217979682664,2017-08-30T18:00:03.0042927Z
Camera 25,X14,57,30,51.518425959777,-0.400272391277868,2017-08-30T18:00:04.1761306Z
Camera 37,F42,20,30,51.413342024153,-0.00153631866453974,2017-08-30T18:00:03.0824158Z
Camera 34,E77,0,60,51.4544967464661,0.0636478516468955,2017-08-30T18:00:04.3168134Z
Camera 38,G94,11,40,51.3485423636571,0.131531654242637,2017-08-30T18:00:04.3793159Z
Camera 40,V78,22,60,51.4172124813821,-0.278042005302346,2017-08-30T18:00:04.5042574Z
Camera 5,C50,8,70,51.5724160145348,-0.548802058902255,2017-08-30T18:00:04.2386642Z
Camera 10,E61,41,60,51.3036396021554,-0.333704405472958,2017-08-30T18:00:04.5355182Z
Camera 6,X28,20,20,51.6071419506756,-0.189048482556971,2017-08-30T18:00:04.5980091Z
Camera 13,K86,9,30,51.6993799065426,-0.0751390999869216,2017-08-30T18:00:04.5980091Z
Camera 22,Y71,0,60,51.2808709704299,-0.349814077345518,2017-08-30T18:00:03.5667616Z
Camera 35,R20,33,70,51.4130804902811,-0.179536756784336,2017-08-30T18:00:04.7855396Z
Camera 45,T28,20,50,51.4964912206909,0.129299561418881,2017-08-30T18:00:04.5042574Z
Camera 43,C16,25,30,51.2233268041761,-0.427825092307253,2017-08-30T18:00:04.7855396Z
Camera 23,T71,96,70,51.2884340682226,0.0107327492375126,2017-08-30T18:00:03.6605066Z
Camera 24,P78,13,20,51.5465129639504,-0.1937376746493,2017-08-30T18:00:03.6768132Z
Camera 4,Z27,12,60,51.497349752867,0.137551719111167,2017-08-30T18:00:04.5980091Z
Camera 26,R31,6,40,51.5939539796656,-0.299903785865331,2017-08-30T18:00:04.9440263Z
Camera 44,T31,4,40,51.3542435046906,0.291285509025635,2017-08-30T18:00:04.9440263Z
Camera 20,E10,3,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:05.0199124Z
Camera 41,K86,1,70,51.6705305834359,0.178651195989178,2017-08-30T18:00:04.7699089Z
Camera 36,P62,20,20,51.680859282378,0.0148869331698217,2017-08-30T18:00:05.0671068Z
Camera 15,Z56,28,50,51.3135642742163,0.121649782375957,2017-08-30T18:00:04.8480475Z
Camera 31,K11,19,30,51.516913883196,0.174217979682664,2017-08-30T18:00:05.2230477Z
Camera 33,B28,2,50,51.5100252604243,-0.1004507718998,2017-08-30T18:00:05.2386836Z
Camera 3,D48,16,50,51.6511492193817,0.175783756163873,2017-08-30T18:00:04.9886316Z
Camera 17,A74,102,70,51.6968471052884,-0.0339673934974359,2017-08-30T18:00:04.2386642Z
Camera 0,E82,6,20,51.3363706789483,0.228715979043229,2017-08-30T18:00:05.1137362Z
Camera 22,J91,4,60,51.2808709704299,-0.349814077345518,2017-08-30T18:00:05.6761666Z
Camera 9,T93,8,50,51.4243959437404,-0.0286479029013365,2017-08-30T18:00:05.6761666Z
Camera 23,X32,101,70,51.2884340682226,0.0107327492375126,2017-08-30T18:00:05.7699493Z
Camera 16,X83,15,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:04.5980091Z
Camera 7,E67,98,30,51.3574101360434,-0.331879212122002,2017-08-30T18:00:04.6452861Z
Camera 18,J38,5,20,51.655882654568,-0.543575567909062,2017-08-30T18:00:05.7855089Z
Camera 19,E21,4,30,51.2199598143911,0.130932753972192,2017-08-30T18:00:05.6136801Z
Camera 42,B28,85,20,51.2852651665362,-0.535959605472034,2017-08-30T18:00:04.7699089Z
Camera 15,P16,7,50,51.3135642742163,0.121649782375957,2017-08-30T18:00:05.9574269Z
Camera 48,J57,20,20,51.707702178406,-0.406872000734115,2017-08-30T18:00:05.9574269Z
Camera 4,W24,1,60,51.497349752867,0.137551719111167,2017-08-30T18:00:05.7074424Z
Camera 44,E80,10,40,51.3542435046906,0.291285509025635,2017-08-30T18:00:04.8480475Z
Camera 49,S48,1,30,51.4660728652435,-0.38382768819702,2017-08-30T18:00:06.1917931Z
Camera 14,J65,12,40,51.3315898387475,0.0980881892282903,2017-08-30T18:00:06.1917931Z
Camera 30,K36,9,20,51.2422977904381,-0.275791971104562,2017-08-30T18:00:05.9574269Z
Camera 24,E55,0,20,51.5465129639504,-0.1937376746493,2017-08-30T18:00:06.2869747Z
Camera 31,E17,17,30,51.516913883196,0.174217979682664,2017-08-30T18:00:05.1137362Z
Camera 25,W15,43,30,51.518425959777,-0.400272391277868,2017-08-30T18:00:06.2869747Z
Camera 25,R86,33,30,51.518425959777,-0.400272391277868,2017-08-30T18:00:06.3792626Z
Camera 43,S87,3,30,51.2233268041761,-0.427825092307253,2017-08-30T18:00:06.3957712Z
Camera 36,M31,20,20,51.680859282378,0.0148869331698217,2017-08-30T18:00:06.1605595Z
Camera 29,G68,23,70,51.2337321428303,0.203791193699911,2017-08-30T18:00:06.5511694Z
Camera 36,M46,29,20,51.680859282378,0.0148869331698217,2017-08-30T18:00:06.2542944Z
Camera 30,L63,20,20,51.2422977904381,-0.275791971104562,2017-08-30T18:00:06.5824240Z
Camera 8,B54,20,40,51.4364856461993,0.266487556052279,2017-08-30T18:00:06.3324705Z
Camera 38,T10,7,40,51.3485423636571,0.131531654242637,2017-08-30T18:00:05.4886629Z
Camera 48,S70,1,20,51.707702178406,-0.406872000734115,2017-08-30T18:00:06.6761718Z
Camera 27,J86,3,50,51.7176609518381,0.326906892997577,2017-08-30T18:00:06.7230651Z
Camera 12,T16,20,20,51.5046424132752,-0.0719003790568679,2017-08-30T18:00:06.4417552Z
Camera 28,G30,8,60,51.2310339972853,-0.472023856598765,2017-08-30T18:00:05.5980048Z
Camera 2,P67,3,40,51.4163621658107,-0.552565269149057,2017-08-30T18:00:05.6761666Z
Camera 3,D65,20,50,51.6511492193817,0.175783756163873,2017-08-30T18:00:06.5824240Z
Camera 32,F14,20,40,51.5128882949506,0.280805414414067,2017-08-30T18:00:07.1136510Z
Camera 17,B56,105,70,51.6968471052884,-0.0339673934974359,2017-08-30T18:00:06.8636811Z
Camera 20,E70,20,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:06.1292942Z
Camera 22,T44,9,60,51.2808709704299,-0.349814077345518,2017-08-30T18:00:07.2855184Z
Camera 39,Z34,1,50,51.6969429889397,-0.255128822346241,2017-08-30T18:00:07.3792958Z
Camera 37,E17,6,30,51.413342024153,-0.00153631866453974,2017-08-30T18:00:06.1917931Z
Camera 16,B72,26,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:06.2230699Z
Camera 47,T50,20,70,51.5803371476854,0.23584554070272,2017-08-30T18:00:07.4105167Z
Camera 24,Y84,1,20,51.5465129639504,-0.1937376746493,2017-08-30T18:00:07.3792958Z
Camera 34,M11,0,60,51.4544967464661,0.0636478516468955,2017-08-30T18:00:07.4105167Z
Camera 31,K31,15,30,51.516913883196,0.174217979682664,2017-08-30T18:00:06.3324705Z
Camera 4,G98,20,60,51.497349752867,0.137551719111167,2017-08-30T18:00:07.3323876Z
Camera 30,H66,14,20,51.2422977904381,-0.275791971104562,2017-08-30T18:00:07.7074165Z
Camera 41,S60,20,70,51.6705305834359,0.178651195989178,2017-08-30T18:00:07.3792958Z
Camera 48,D20,1,20,51.707702178406,-0.406872000734115,2017-08-30T18:00:06.5824240Z
Camera 11,A50,18,70,51.6479995269784,-0.489912629779328,2017-08-30T18:00:07.7386684Z
Camera 0,S74,5,20,51.3363706789483,0.228715979043229,2017-08-30T18:00:06.7230651Z
Camera 43,K11,4,30,51.2233268041761,-0.427825092307253,2017-08-30T18:00:07.9886693Z
Camera 21,L12,75,50,51.719368061522,-0.487923626080968,2017-08-30T18:00:06.8323805Z
Camera 3,H62,14,50,51.6511492193817,0.175783756163873,2017-08-30T18:00:07.6761692Z
Camera 45,J11,17,50,51.4964912206909,0.129299561418881,2017-08-30T18:00:08.1136605Z
Camera 19,D56,20,30,51.2199598143911,0.130932753972192,2017-08-30T18:00:08.2073887Z
Camera 18,Y21,1,20,51.655882654568,-0.543575567909062,2017-08-30T18:00:07.8949343Z
Camera 7,J61,77,30,51.3574101360434,-0.331879212122002,2017-08-30T18:00:08.2386708Z
Camera 6,R16,7,20,51.6071419506756,-0.189048482556971,2017-08-30T18:00:08.2073887Z
Camera 2,C18,0,40,51.4163621658107,-0.552565269149057,2017-08-30T18:00:08.2742782Z
Camera 33,R68,3,50,51.5100252604243,-0.1004507718998,2017-08-30T18:00:08.3324532Z
Camera 27,E36,20,50,51.7176609518381,0.326906892997577,2017-08-30T18:00:08.3324532Z
Camera 27,P98,8,50,51.7176609518381,0.326906892997577,2017-08-30T18:00:08.4261675Z
Camera 20,L34,7,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:08.4417586Z
Camera 46,W51,8,60,51.7131305584227,-0.412420534749942,2017-08-30T18:00:08.1761611Z
Camera 16,V65,20,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:07.3323876Z
Camera 20,J80,16,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:08.2386708Z
Camera 37,K27,1,30,51.413342024153,-0.00153631866453974,2017-08-30T18:00:08.3011744Z
Camera 42,H85,90,20,51.2852651665362,-0.535959605472034,2017-08-30T18:00:08.3948852Z
Camera 48,L11,20,20,51.707702178406,-0.406872000734115,2017-08-30T18:00:08.7855212Z
Camera 10,E94,67,60,51.3036396021554,-0.333704405472958,2017-08-30T18:00:07.6449348Z
Camera 46,A42,20,60,51.7131305584227,-0.412420534749942,2017-08-30T18:00:08.7855212Z
Camera 5,L41,20,70,51.5724160145348,-0.548802058902255,2017-08-30T18:00:08.8480426Z
Camera 11,Y30,25,70,51.6479995269784,-0.489912629779328,2017-08-30T18:00:08.8480426Z
Camera 1,L52,20,30,51.2987386548789,-0.0151569348535957,2017-08-30T18:00:07.8324200Z
Camera 20,X96,20,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:09.0511315Z
Camera 23,D33,69,70,51.2884340682226,0.0107327492375126,2017-08-30T18:00:07.8636579Z
Camera 16,G48,52,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:09.0511315Z
Camera 9,G57,20,50,51.4243959437404,-0.0286479029013365,2017-08-30T18:00:08.7855212Z
Camera 3,C76,22,50,51.6511492193817,0.175783756163873,2017-08-30T18:00:08.7855212Z
Camera 16,P35,85,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:09.2542991Z
Camera 40,J53,27,60,51.4172124813821,-0.278042005302346,2017-08-30T18:00:08.1136605Z
Camera 14,R18,20,40,51.3315898387475,0.0980881892282903,2017-08-30T18:00:09.3011554Z
Camera 44,M68,20,40,51.3542435046906,0.291285509025635,2017-08-30T18:00:09.0511315Z
Camera 35,W92,48,70,51.4130804902811,-0.179536756784336,2017-08-30T18:00:09.3949093Z
Camera 49,M25,1,30,51.4660728652435,-0.38382768819702,2017-08-30T18:00:08.3011744Z
Camera 20,E67,18,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:08.3324532Z
Camera 13,A34,5,30,51.6993799065426,-0.0751390999869216,2017-08-30T18:00:09.2235732Z
Camera 26,K73,20,40,51.5939539796656,-0.299903785865331,2017-08-30T18:00:09.5355069Z
Camera 22,R37,16,60,51.2808709704299,-0.349814077345518,2017-08-30T18:00:08.3948852Z
Camera 15,Z55,25,50,51.3135642742163,0.121649782375957,2017-08-30T18:00:09.6605366Z
Camera 46,B38,15,60,51.7131305584227,-0.412420534749942,2017-08-30T18:00:09.3949093Z
Camera 45,Y77,20,50,51.4964912206909,0.129299561418881,2017-08-30T18:00:09.7074232Z
Camera 38,A35,6,40,51.3485423636571,0.131531654242637,2017-08-30T18:00:08.5823875Z
Camera 15,X28,19,50,51.3135642742163,0.121649782375957,2017-08-30T18:00:09.5667957Z
Camera 37,L15,20,30,51.413342024153,-0.00153631866453974,2017-08-30T18:00:09.9105029Z
Camera 33,A80,10,50,51.5100252604243,-0.1004507718998,2017-08-30T18:00:09.9418008Z
Camera 16,T58,20,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:08.9574090Z
Camera 7,X78,65,30,51.3574101360434,-0.331879212122002,2017-08-30T18:00:09.8323808Z
Camera 30,R54,0,20,51.2422977904381,-0.275791971104562,2017-08-30T18:00:10.3168408Z
Camera 29,C38,20,70,51.2337321428303,0.203791193699911,2017-08-30T18:00:09.1605066Z
Camera 16,R58,64,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:09.1605066Z
Camera 2,Y43,1,40,51.4163621658107,-0.552565269149057,2017-08-30T18:00:10.3792604Z
Camera 31,N98,14,30,51.516913883196,0.174217979682664,2017-08-30T18:00:10.4436688Z
Camera 0,M65,16,20,51.3363706789483,0.228715979043229,2017-08-30T18:00:09.3324296Z
Camera 41,Z52,20,70,51.6705305834359,0.178651195989178,2017-08-30T18:00:10.4886690Z
Camera 40,T20,0,60,51.4172124813821,-0.278042005302346,2017-08-30T18:00:10.2230264Z
Camera 26,S62,5,40,51.5939539796656,-0.299903785865331,2017-08-30T18:00:10.6449122Z
Camera 14,X58,20,40,51.3315898387475,0.0980881892282903,2017-08-30T18:00:10.4105415Z
Camera 32,V74,0,40,51.5128882949506,0.280805414414067,2017-08-30T18:00:10.7230588Z
Camera 27,T63,20,50,51.7176609518381,0.326906892997577,2017-08-30T18:00:10.5511699Z
Camera 11,A91,13,70,51.6479995269784,-0.489912629779328,2017-08-30T18:00:10.9418004Z
Camera 25,W63,29,30,51.518425959777,-0.400272391277868,2017-08-30T18:00:10.9886396Z
Camera 8,S38,28,40,51.4364856461993,0.266487556052279,2017-08-30T18:00:10.9418004Z
Camera 19,B32,0,30,51.2199598143911,0.130932753972192,2017-08-30T18:00:09.8167936Z
Camera 39,M14,20,50,51.6969429889397,-0.255128822346241,2017-08-30T18:00:10.9886396Z
Camera 38,D26,1,40,51.3485423636571,0.131531654242637,2017-08-30T18:00:11.2073846Z
Camera 19,X50,13,30,51.2199598143911,0.130932753972192,2017-08-30T18:00:10.9105501Z
Camera 10,H52,51,60,51.3036396021554,-0.333704405472958,2017-08-30T18:00:11.2408647Z
Camera 38,E95,20,40,51.3485423636571,0.131531654242637,2017-08-30T18:00:11.3011329Z
Camera 18,M17,7,20,51.655882654568,-0.543575567909062,2017-08-30T18:00:10.9886396Z
Camera 20,E44,0,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:10.1456525Z
Camera 12,B33,1,20,51.5046424132752,-0.0719003790568679,2017-08-30T18:00:11.0511285Z
Camera 28,T27,13,60,51.2310339972853,-0.472023856598765,2017-08-30T18:00:10.2230264Z
Camera 4,D94,15,60,51.497349752867,0.137551719111167,2017-08-30T18:00:11.4574111Z
Camera 49,G65,20,30,51.4660728652435,-0.38382768819702,2017-08-30T18:00:11.4105469Z
Camera 36,E53,16,20,51.680859282378,0.0148869331698217,2017-08-30T18:00:10.3792604Z
Camera 34,N94,8,60,51.4544967464661,0.0636478516468955,2017-08-30T18:00:11.5199153Z
Camera 45,G30,11,50,51.4964912206909,0.129299561418881,2017-08-30T18:00:11.3011329Z
Camera 44,N46,15,40,51.3542435046906,0.291285509025635,2017-08-30T18:00:11.6605580Z
Camera 5,W16,0,70,51.5724160145348,-0.548802058902255,2017-08-30T18:00:11.4574111Z
Camera 29,A73,27,70,51.2337321428303,0.203791193699911,2017-08-30T18:00:11.7699203Z
Camera 34,N48,10,60,51.4544967464661,0.0636478516468955,2017-08-30T18:00:11.6136462Z
Camera 1,P72,9,30,51.2987386548789,-0.0151569348535957,2017-08-30T18:00:11.9573808Z
Camera 48,N26,20,20,51.707702178406,-0.406872000734115,2017-08-30T18:00:12.0199229Z
Camera 36,E16,20,20,51.680859282378,0.0148869331698217,2017-08-30T18:00:11.9886841Z
Camera 9,E80,0,50,51.4243959437404,-0.0286479029013365,2017-08-30T18:00:10.8793154Z
Camera 47,G20,8,70,51.5803371476854,0.23584554070272,2017-08-30T18:00:12.0199229Z
Camera 21,A92,76,50,51.719368061522,-0.487923626080968,2017-08-30T18:00:10.9418004Z
Camera 11,M78,20,70,51.6479995269784,-0.489912629779328,2017-08-30T18:00:12.1449189Z
Camera 10,H65,19,60,51.3036396021554,-0.333704405472958,2017-08-30T18:00:11.8324204Z
Camera 17,L35,86,70,51.6968471052884,-0.0339673934974359,2017-08-30T18:00:10.9886396Z
Camera 27,Y94,6,50,51.7176609518381,0.326906892997577,2017-08-30T18:00:12.1449189Z
Camera 8,S58,8,40,51.4364856461993,0.266487556052279,2017-08-30T18:00:11.0355481Z
Camera 24,B43,1,20,51.5465129639504,-0.1937376746493,2017-08-30T18:00:11.9886841Z
Camera 33,N54,6,50,51.5100252604243,-0.1004507718998,2017-08-30T18:00:12.0355427Z
Camera 3,F55,20,50,51.6511492193817,0.175783756163873,2017-08-30T18:00:12.3793090Z
Camera 20,F28,4,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:12.3793090Z
Camera 22,G62,17,60,51.2808709704299,-0.349814077345518,2017-08-30T18:00:12.4886996Z
Camera 42,R34,64,20,51.2852651665362,-0.535959605472034,2017-08-30T18:00:12.4886996Z
Camera 41,A37,11,70,51.6705305834359,0.178651195989178,2017-08-30T18:00:12.5823805Z
Camera 48,L98,4,20,51.707702178406,-0.406872000734115,2017-08-30T18:00:11.4105469Z
Camera 23,X66,80,70,51.2884340682226,0.0107327492375126,2017-08-30T18:00:12.5823805Z
Camera 13,F43,6,30,51.6993799065426,-0.0751390999869216,2017-08-30T18:00:12.3324271Z
Camera 11,E16,20,70,51.6479995269784,-0.489912629779328,2017-08-30T18:00:11.5355931Z
Camera 43,L34,24,30,51.2233268041761,-0.427825092307253,2017-08-30T18:00:11.5981447Z
Camera 2,A84,20,40,51.4163621658107,-0.552565269149057,2017-08-30T18:00:12.4730686Z
Camera 1,B15,10,30,51.2987386548789,-0.0151569348535957,2017-08-30T18:00:12.5667614Z
Camera 0,C23,19,20,51.3363706789483,0.228715979043229,2017-08-30T18:00:12.9417967Z
Camera 20,X80,6,40,51.3172513248692,-0.0620099612516122,2017-08-30T18:00:11.7699203Z
Camera 19,J57,17,30,51.2199598143911,0.130932753972192,2017-08-30T18:00:13.0046749Z
Camera 37,X34,2,30,51.413342024153,-0.00153631866453974,2017-08-30T18:00:12.0199229Z
Camera 6,D11,20,20,51.6071419506756,-0.189048482556971,2017-08-30T18:00:12.9105422Z
Camera 12,D12,31,20,51.5046424132752,-0.0719003790568679,2017-08-30T18:00:12.1449189Z
Camera 38,M27,6,40,51.3485423636571,0.131531654242637,2017-08-30T18:00:13.4105704Z
Camera 7,E88,57,30,51.3574101360434,-0.331879212122002,2017-08-30T18:00:13.4418066Z
Camera 6,C91,20,20,51.6071419506756,-0.189048482556971,2017-08-30T18:00:12.3012120Z
Camera 31,N40,14,30,51.516913883196,0.174217979682664,2017-08-30T18:00:13.5355588Z
Camera 23,B71,64,70,51.2884340682226,0.0107327492375126,2017-08-30T18:00:13.2074182Z
Camera 17,X74,57,70,51.6968471052884,-0.0339673934974359,2017-08-30T18:00:13.5824406Z
Camera 4,A44,19,60,51.497349752867,0.137551719111167,2017-08-30T18:00:13.5667892Z
Camera 23,A86,43,70,51.2884340682226,0.0107327492375126,2017-08-30T18:00:12.4730686Z
Camera 37,D47,20,30,51.413342024153,-0.00153631866453974,2017-08-30T18:00:13.6449247Z
Camera 28,R22,14,60,51.2310339972853,-0.472023856598765,2017-08-30T18:00:13.8324252Z
Camera 49,T28,20,30,51.4660728652435,-0.38382768819702,2017-08-30T18:00:13.5198805Z
Camera 36,B81,16,20,51.680859282378,0.0148869331698217,2017-08-30T18:00:13.5824406Z
Camera 16,K38,86,60,51.4338229493116,-0.326779599495918,2017-08-30T18:00:13.8792990Z
Camera 29,L74,19,70,51.2337321428303,0.203791193699911,2017-08-30T18:00:12.8792560Z
Camera 40,G43,20,60,51.4172124813821,-0.278042005302346,2017-08-30T18:00:13.8324252Z
Camera 43,T40,13,30,51.2233268041761,-0.427825092307253,2017-08-30T18:00:14.1927908Z
Camera 2,H88,0,40,51.4163621658107,-0.552565269149057,2017-08-30T18:00:13.0824263Z
Camera 18,J34,0,20,51.655882654568,-0.543575567909062,2017-08-30T18:00:13.0824263Z
